FirstTitle,frontDesc,category_id,category_name,superCategoryId,colorNum,counterPrice,item_id,primaryPicUrl,name,simpleDesc,retailPrice,sellVolume,material,style,comment
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,219.0,3383013,https://yanxuan.nosdn.127.net/6478e35239717df3f3359ae674381205.png,Yessing女式立体分割小脚针织裤, 立体分割，优化腿部线条感,153,1655,,,
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,229.0,1652008,https://yanxuan.nosdn.127.net/dab8c42669f1a0897e07aafe54ac2e7d.png,Yessing女式蜜桃臀紧身打底裤,蜜桃臀裤，显瘦显腿长,137,3127,,,很舒服28	质量上乘18	弹性不错16	漂亮精致6	显瘦5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,249.0,1652005,https://yanxuan.nosdn.127.net/906b137356de376104d5ddce64e82c39.png,Yessing女式基础百搭加绒针织裤,不用试穿的百搭款,249.0,121,,,质量上乘50	很舒服45	版型不错11	漂亮精致10	显瘦9	性价比高8	很好穿8	尺寸合适8
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,259.0,1644032,https://yanxuan.nosdn.127.net/2c250aa887c1b199df40a5aa7adf5ba9.png,Yessing女式石墨烯加绒保暖牛仔裤,温度与颜值同行，石墨烯保暖塑形牛仔,259.0,17,,,很舒服71	弹性不错32	质量上乘31	保暖性好26	漂亮精致17	显瘦15	尺寸合适14	穿着合身11
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,259.0,1587022,https://yanxuan.nosdn.127.net/e38575d2a75cbdbb63e311d30697e0a9.png,Yessing女士复古运动裤,清新当如你，轻复古风萦绕,259.0,277,,,
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,279.0,1585007,https://yanxuan.nosdn.127.net/8cbc7cbbac18a3065bf34e7f40841df9.png,Yessing女式夏凉织带小脚9分裤,遮瑕显瘦，凉爽体验，弹力舒适,195,5214,锦纶85% 氨纶15%,,显瘦10	很舒服10	尺寸合适6	质量上乘5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,349.0,1572021,https://yanxuan.nosdn.127.net/8b562dfc3a62e5b7631a5a7089956322.png,Yessing女式弹力修身微喇牛仔裤,春季微喇裤，让腿更美的魔法,349.0,489,"牛仔蓝 (面料：棉 91% 聚酯纤维 7% 氨纶 2%)
浅蓝(面料：棉 98% 氨纶 2% )",,漂亮精致28	很舒服25	质量上乘20	弹性不错11	尺寸合适11	版型不错9	款式不错9	显瘦9
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,349.0,1572019,https://yanxuan.nosdn.127.net/21a41d1d4f1c23a2fae36257c60279c4.png,Yessing女式织带美腿修身牛仔裤,动感十足，只差你的笑脸,349.0,2773,棉 85% 聚酯纤维 12%， 氨纶 3%,,弹性不错43	很舒服28	漂亮精致21	质量上乘16	显瘦15	性价比高10	面料轻柔7	尺寸合适7
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,299.0,1572020,https://yanxuan.nosdn.127.net/7b98629d31989b0cc6f7a1864ad5ef55.png,Yessing女式春季弹力塑形牛仔裤,弹力=舒适，塑形=好看,299.0,322,棉 64% 聚酯纤维 23%， 粘纤 10% 氨纶 3%,,质量上乘37	弹性不错30	很舒服19	漂亮精致10	显瘦9	很好穿8	尺寸合适8	版型不错7
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,279.0,1666043,https://yanxuan.nosdn.127.net/9fa30610292543277265ed33c6396f37.png,Yessing女式时尚织带运动针织裤,织带时尚，初春高配裤装 ,279.0,968,,,质量上乘36	很舒服23	漂亮精致10	性价比高8	裤子不错6	很好穿6	尺寸合适6	款式不错5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,259.0,1586000,https://yanxuan.nosdn.127.net/3fe41cd190a9e78962a1883a889e1b90.png,Yessing女式夏凉弹力修身梭织长裤,夏日必备美腿舒适单品,259.0,1539,锦纶85% 氨纶15%,,很舒服78	质量上乘31	弹性不错26	显瘦25	穿着不错18	裤子不错14	尺寸合适13	性价比高12
